id,export,export_en,id_exportfee_id
3619,مسموح التصدير,Export allowed,70021000
3620,مسموح التصدير,Export allowed,70022000
3621,مسموح التصدير,Export allowed,70023100
3622,مسموح التصدير,Export allowed,70023200
3623,مسموح التصدير,Export allowed,70023900
3624,مسموح التصدير,Export allowed,70031200
3625,مسموح التصدير,Export allowed,70031900
3626,مسموح التصدير,Export allowed,70032000
3627,مسموح التصدير,Export allowed,70033000
3628,مسموح التصدير,Export allowed,70042000
3629,مسموح التصدير,Export allowed,70049000
3630,مسموح التصدير,Export allowed,70051000
3631,مسموح التصدير,Export allowed,70052100
3632,مسموح التصدير,Export allowed,70052900
3633,مسموح التصدير,Export allowed,70053000
3634,مسموح التصدير,Export allowed,70060000
3635,مسموح التصدير,Export allowed,70071110
3636,مسموح التصدير,Export allowed,70071190
3637,مسموح التصدير,Export allowed,70071900
3638,مسموح التصدير,Export allowed,70072110
3639,مسموح التصدير,Export allowed,70072190
3640,مسموح التصدير,Export allowed,70072900
3641,مسموح التصدير,Export allowed,70080000
3642,مسموح التصدير,Export allowed,70091010
3643,مسموح التصدير,Export allowed,70091090
3644,مسموح التصدير,Export allowed,70099100
3645,مسموح التصدير,Export allowed,70099200
3646,مسموح التصدير,Export allowed,70101000
3647,مسموح التصدير,Export allowed,70102000
3648,مسموح التصدير,Export allowed,70109000
3649,مسموح التصدير,Export allowed,70111000
3650,مسموح التصدير,Export allowed,70112000
3651,مسموح التصدير,Export allowed,70119000
3652,مسموح التصدير,Export allowed,70131000
3653,مسموح التصدير,Export allowed,70132200
3654,مسموح التصدير,Export allowed,70132800
3655,مسموح التصدير,Export allowed,70133300
3656,مسموح التصدير,Export allowed,70133700
3657,مسموح التصدير,Export allowed,70134100
3658,مسموح التصدير,Export allowed,70134200
3659,مسموح التصدير,Export allowed,70134900
3660,مسموح التصدير,Export allowed,70139100
3661,مسموح التصدير,Export allowed,70139900
3662,مسموح التصدير,Export allowed,70140010
3663,مسموح التصدير,Export allowed,70140090
3664,مسموح التصدير,Export allowed,70151000
3665,مسموح التصدير,Export allowed,70159000
3666,مسموح التصدير,Export allowed,70161000
3667,مسموح التصدير,Export allowed,70169000
3668,مسموح التصدير,Export allowed,70171000
3669,مسموح التصدير,Export allowed,70172000
3670,مسموح التصدير,Export allowed,70179000
3671,مسموح التصدير,Export allowed,70181000
3672,مسموح التصدير,Export allowed,70182000
3673,مسموح التصدير,Export allowed,70189000
3674,مسموح التصدير,Export allowed,70191100
3675,مسموح التصدير,Export allowed,70191200
3676,مسموح التصدير,Export allowed,70191300
3677,مسموح التصدير,Export allowed,70191400
3678,مسموح التصدير,Export allowed,70191500
3679,مسموح التصدير,Export allowed,70191900
3680,مسموح التصدير,Export allowed,70196100
3681,مسموح التصدير,Export allowed,70196200
3682,مسموح التصدير,Export allowed,70196300
3683,مسموح التصدير,Export allowed,70196400
3684,مسموح التصدير,Export allowed,70196500
3685,مسموح التصدير,Export allowed,70196600
3686,مسموح التصدير,Export allowed,70196900
3687,مسموح التصدير,Export allowed,70197100
3688,مسموح التصدير,Export allowed,70197200
3689,مسموح التصدير,Export allowed,70197300
3690,مسموح التصدير,Export allowed,70198000
3691,مسموح التصدير,Export allowed,70199000
3692,مسموح التصدير,Export allowed,70200010
3693,مسموح التصدير,Export allowed,70200020
3694,مسموح التصدير,Export allowed,70200030
3695,مسموح التصدير,Export allowed,70200090
3696,مسموح التصدير,Export allowed,71011000
3697,مسموح التصدير,Export allowed,71012100
3698,مسموح التصدير,Export allowed,71012200
3699,مسموح التصدير,Export allowed,71021000
3700,مسموح التصدير,Export allowed,71022100
3701,مسموح التصدير,Export allowed,71022900
3702,مسموح التصدير,Export allowed,71023100
3703,مسموح التصدير,Export allowed,71023900
3704,مسموح التصدير,Export allowed,71031000
3705,مسموح التصدير,Export allowed,71039100
3706,مسموح التصدير,Export allowed,71039900
3707,مسموح التصدير,Export allowed,71041000
3708,مسموح التصدير,Export allowed,71042100
3709,مسموح التصدير,Export allowed,71042900
3710,مسموح التصدير,Export allowed,71049100
3711,مسموح التصدير,Export allowed,71049900
3712,مسموح التصدير,Export allowed,71051000
3713,مسموح التصدير,Export allowed,71059000
3714,مسموح التصدير,Export allowed,71061000
3715,مسموح التصدير,Export allowed,71069100
3716,مسموح التصدير,Export allowed,71069200
3717,مسموح التصدير,Export allowed,71070000
3718,مسموح التصدير,Export allowed,71081100
3719,مسموح التصدير,Export allowed,71081200
3720,مسموح التصدير,Export allowed,71081300
3721,مسموح التصدير,Export allowed,71082000
3722,مسموح التصدير,Export allowed,71090000
3723,مسموح التصدير,Export allowed,71101100
3724,مسموح التصدير,Export allowed,71101900
3725,مسموح التصدير,Export allowed,71102100
3726,مسموح التصدير,Export allowed,71102900
3727,مسموح التصدير,Export allowed,71103100
3728,مسموح التصدير,Export allowed,71103900
3729,مسموح التصدير,Export allowed,71104100
3730,مسموح التصدير,Export allowed,71104900
3731,مسموح التصدير,Export allowed,71110000
3732,مسموح التصدير,Export allowed,71123000
3733,مسموح التصدير,Export allowed,71129100
3734,مسموح التصدير,Export allowed,71129200
3735,مسموح التصدير,Export allowed,71129900
3736,مسموح التصدير,Export allowed,71131100
3737,مسموح التصدير,Export allowed,71131900
3738,مسموح التصدير,Export allowed,71132000
3739,مسموح التصدير,Export allowed,71141100
3740,مسموح التصدير,Export allowed,71141900
3741,مسموح التصدير,Export allowed,71142000
3742,مسموح التصدير,Export allowed,71151000
3743,مسموح التصدير,Export allowed,71159000
3744,مسموح التصدير,Export allowed,71161000
3745,مسموح التصدير,Export allowed,71162000
3746,مسموح التصدير,Export allowed,71171100
3747,مسموح التصدير,Export allowed,71171900
3748,مسموح التصدير,Export allowed,71179000
3749,مسموح التصدير,Export allowed,71181000
3750,مسموح التصدير,Export allowed,71189000
3751,مسموح التصدير,Export allowed,72011000
3752,مسموح التصدير,Export allowed,72012000
3753,مسموح التصدير,Export allowed,72015000
3754,مسموح التصدير,Export allowed,72021100
3755,مسموح التصدير,Export allowed,72021900
3756,مسموح التصدير,Export allowed,72022100
3757,مسموح التصدير,Export allowed,72022900
3758,مسموح التصدير,Export allowed,72023000
3759,مسموح التصدير,Export allowed,72024100
3760,مسموح التصدير,Export allowed,72024900
3761,مسموح التصدير,Export allowed,72025000
3762,مسموح التصدير,Export allowed,72026000
3763,مسموح التصدير,Export allowed,72027000
3764,مسموح التصدير,Export allowed,72028000
3765,مسموح التصدير,Export allowed,72029100
3766,مسموح التصدير,Export allowed,72029200
3767,مسموح التصدير,Export allowed,72029300
3768,مسموح التصدير,Export allowed,72029900
3769,مسموح التصدير,Export allowed,72031000
3770,مسموح التصدير,Export allowed,72039000
3771,ممنوع التصدير,Export allowed,72041000
3772,ممنوع التصدير,Export allowed,72042100
3773,ممنوع التصدير,Export allowed,72042900
3774,ممنوع التصدير,Export allowed,72043000
3775,ممنوع التصدير,Export allowed,72044100
3776,ممنوع التصدير,Export allowed,72044900
3777,ممنوع التصدير,Export allowed,72045000
3778,مسموح التصدير,Export allowed,72051000
3779,مسموح التصدير,Export allowed,72052100
3780,مسموح التصدير,Export allowed,72052900
3781,مسموح التصدير,Export allowed,72060000
3782,مسموح التصدير,Export allowed,72071100
3783,مسموح التصدير,Export allowed,72071200
3784,مسموح التصدير,Export allowed,72071900
3785,مسموح التصدير,Export allowed,72072000
3786,مسموح التصدير,Export allowed,72081000
3787,مسموح التصدير,Export allowed,72082500
3788,مسموح التصدير,Export allowed,72082600
3789,مسموح التصدير,Export allowed,72082700
3790,مسموح التصدير,Export allowed,72083600
3791,مسموح التصدير,Export allowed,72083700
3792,مسموح التصدير,Export allowed,72083800
3793,مسموح التصدير,Export allowed,72083900
3794,مسموح التصدير,Export allowed,72084000
3795,مسموح التصدير,Export allowed,72085100
3796,مسموح التصدير,Export allowed,72085200
3797,مسموح التصدير,Export allowed,72085300
3798,مسموح التصدير,Export allowed,72085400
3799,مسموح التصدير,Export allowed,72089000
3800,مسموح التصدير,Export allowed,72091500
3801,مسموح التصدير,Export allowed,72091600
3802,مسموح التصدير,Export allowed,72091700
